"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Injury Intent"	"Injury Intent Code"	Deaths	Population	Crude Rate	Age Adjusted Rate	% of Total Deaths
	"Rhode Island"	"44"	"2006"	"2006"	"Suicide"	"2"	90	1063096	8.47	8.20	0.00%
	"Rhode Island"	"44"	"2006"	"2006"	"Homicide"	"3"	39	1063096	3.67	3.60	0.00%
	"Rhode Island"	"44"	"2006"	"2006"	"Undetermined "	"4"	39	1063096	3.67	3.73	0.00%
	"Rhode Island"	"44"	"2007"	"2007"	"Unintentional"	"1"	416	1057315	39.34	34.66	0.01%
	"Rhode Island"	"44"	"2007"	"2007"	"Suicide"	"2"	96	1057315	9.08	8.78	0.00%
	"Rhode Island"	"44"	"2007"	"2007"	"Homicide"	"3"	24	1057315	2.27	2.22	0.00%
	"Rhode Island"	"44"	"2007"	"2007"	"Undetermined "	"4"	14	1057315	Unreliable	Unreliable	0.00%
	"Rhode Island"	"44"	"2008"	"2008"	"Unintentional"	"1"	480	1055003	45.50	40.55	0.01%
	"Rhode Island"	"44"	"2008"	"2008"	"Suicide"	"2"	110	1055003	10.43	9.94	0.00%
	"Rhode Island"	"44"	"2008"	"2008"	"Homicide"	"3"	29	1055003	2.75	2.70	0.00%
	"Rhode Island"	"44"	"2008"	"2008"	"Undetermined "	"4"	Suppressed	1055003	Suppressed	Suppressed	Suppressed
	"Rhode Island"	"44"	"2009"	"2009"	"Unintentional"	"1"	428	1053646	40.62	36.07	0.01%
	"Rhode Island"	"44"	"2009"	"2009"	"Suicide"	"2"	118	1053646	11.20	10.75	0.00%
	"Rhode Island"	"44"	"2009"	"2009"	"Homicide"	"3"	30	1053646	2.85	2.92	0.00%
	"Rhode Island"	"44"	"2009"	"2009"	"Undetermined "	"4"	Suppressed	1053646	Suppressed	Suppressed	Suppressed
	"Rhode Island"	"44"	"2010"	"2010"	"Unintentional"	"1"	475	1052567	45.13	40.05	0.01%
	"Rhode Island"	"44"	"2010"	"2010"	"Suicide"	"2"	129	1052567	12.26	12.34	0.00%
	"Rhode Island"	"44"	"2010"	"2010"	"Homicide"	"3"	27	1052567	2.57	2.59	0.00%
	"Rhode Island"	"44"	"2010"	"2010"	"Undetermined "	"4"	Suppressed	1052567	Suppressed	Suppressed	Suppressed
	"Rhode Island"	"44"	"2011"	"2011"	"Unintentional"	"1"	541	1051302	51.46	44.58	0.02%
	"Rhode Island"	"44"	"2011"	"2011"	"Suicide"	"2"	101	1051302	9.61	8.89	0.00%
	"Rhode Island"	"44"	"2011"	"2011"	"Homicide"	"3"	19	1051302	Unreliable	Unreliable	0.00%
	"Rhode Island"	"44"	"2011"	"2011"	"Undetermined "	"4"	16	1051302	Unreliable	Unreliable	0.00%
	"Rhode Island"	"44"	"2012"	"2012"	"Unintentional"	"1"	525	1050292	49.99	44.09	0.02%
	"Rhode Island"	"44"	"2012"	"2012"	"Suicide"	"2"	105	1050292	10.00	9.46	0.00%
	"Rhode Island"	"44"	"2012"	"2012"	"Homicide"	"3"	30	1050292	2.86	3.00	0.00%
	"Rhode Island"	"44"	"2012"	"2012"	"Undetermined "	"4"	Suppressed	1050292	Suppressed	Suppressed	Suppressed
	"Rhode Island"	"44"	"2013"	"2013"	"Unintentional"	"1"	537	1051511	51.07	45.26	0.02%
	"Rhode Island"	"44"	"2013"	"2013"	"Suicide"	"2"	132	1051511	12.55	12.17	0.00%
	"Rhode Island"	"44"	"2013"	"2013"	"Homicide"	"3"	31	1051511	2.95	2.79	0.00%
	"Rhode Island"	"44"	"2013"	"2013"	"Undetermined "	"4"	22	1051511	2.09	1.87	0.00%
	"Rhode Island"	"44"	"2014"	"2014"	"Unintentional"	"1"	592	1055173	56.10	49.19	0.02%
	"Rhode Island"	"44"	"2014"	"2014"	"Suicide"	"2"	113	1055173	10.71	10.06	0.00%
	"Rhode Island"	"44"	"2014"	"2014"	"Homicide"	"3"	27	1055173	2.56	2.50	0.00%
	"Rhode Island"	"44"	"2014"	"2014"	"Undetermined "	"4"	16	1055173	Unreliable	Unreliable	0.00%
	"Rhode Island"	"44"	"2015"	"2015"	"Unintentional"	"1"	649	1056298	61.44	53.10	0.02%
	"Rhode Island"	"44"	"2015"	"2015"	"Suicide"	"2"	127	1056298	12.02	11.22	0.00%
	"Rhode Island"	"44"	"2015"	"2015"	"Homicide"	"3"	28	1056298	2.65	2.79	0.00%
	"Rhode Island"	"44"	"2015"	"2015"	"Undetermined "	"4"	12	1056298	Unreliable	Unreliable	0.00%
	"Rhode Island"	"44"	"2016"	"2016"	"Unintentional"	"1"	675	1056426	63.89	56.57	0.02%
	"Rhode Island"	"44"	"2016"	"2016"	"Suicide"	"2"	126	1056426	11.93	11.19	0.00%
	"Rhode Island"	"44"	"2016"	"2016"	"Homicide"	"3"	25	1056426	2.37	2.33	0.00%
	"Rhode Island"	"44"	"2016"	"2016"	"Undetermined "	"4"	13	1056426	Unreliable	Unreliable	0.00%
	"Rhode Island"	"44"	"2017"	"2017"	"Unintentional"	"1"	718	1059639	67.76	60.03	0.02%
	"Rhode Island"	"44"	"2017"	"2017"	"Suicide"	"2"	129	1059639	12.17	11.78	0.00%
	"Rhode Island"	"44"	"2017"	"2017"	"Homicide"	"3"	19	1059639	Unreliable	Unreliable	0.00%
	"Rhode Island"	"44"	"2017"	"2017"	"Undetermined "	"4"	15	1059639	Unreliable	Unreliable	0.00%
	"South Carolina"	"45"	"1999"	"1999"	"Unintentional"	"1"	1901	3974682	47.83	49.18	0.05%
	"South Carolina"	"45"	"1999"	"1999"	"Suicide"	"2"	418	3974682	10.52	10.51	0.01%
	"South Carolina"	"45"	"1999"	"1999"	"Homicide"	"3"	313	3974682	7.87	7.77	0.01%
	"South Carolina"	"45"	"1999"	"1999"	"Undetermined "	"4"	28	3974682	0.70	0.69	0.00%
	"South Carolina"	"45"	"2000"	"2000"	"Unintentional"	"1"	1974	4012012	49.20	50.03	0.06%
	"South Carolina"	"45"	"2000"	"2000"	"Suicide"	"2"	443	4012012	11.04	11.07	0.01%
	"South Carolina"	"45"	"2000"	"2000"	"Homicide"	"3"	326	4012012	8.13	8.03	0.01%
	"South Carolina"	"45"	"2000"	"2000"	"Undetermined "	"4"	32	4012012	0.80	0.81	0.00%
	"South Carolina"	"45"	"2001"	"2001"	"Unintentional"	"1"	1960	4064995	48.22	49.04	0.06%
	"South Carolina"	"45"	"2001"	"2001"	"Suicide"	"2"	467	4064995	11.49	11.40	0.01%
	"South Carolina"	"45"	"2001"	"2001"	"Homicide"	"3"	350	4064995	8.61	8.57	0.01%
	"South Carolina"	"45"	"2001"	"2001"	"Undetermined "	"4"	24	4064995	0.59	0.60	0.00%
	"South Carolina"	"45"	"2002"	"2002"	"Unintentional"	"1"	1972	4107795	48.01	48.74	0.06%
	"South Carolina"	"45"	"2002"	"2002"	"Suicide"	"2"	440	4107795	10.71	10.75	0.01%
	"South Carolina"	"45"	"2002"	"2002"	"Homicide"	"3"	326	4107795	7.94	7.91	0.01%
	"South Carolina"	"45"	"2002"	"2002"	"Undetermined "	"4"	24	4107795	0.58	0.58	0.00%
	"South Carolina"	"45"	"2003"	"2003"	"Unintentional"	"1"	1941	4150297	46.77	47.52	0.06%
	"South Carolina"	"45"	"2003"	"2003"	"Suicide"	"2"	476	4150297	11.47	11.46	0.01%
	"South Carolina"	"45"	"2003"	"2003"	"Homicide"	"3"	325	4150297	7.83	7.84	0.01%
	"South Carolina"	"45"	"2003"	"2003"	"Undetermined "	"4"	14	4150297	Unreliable	Unreliable	0.00%
	"South Carolina"	"45"	"2004"	"2004"	"Unintentional"	"1"	2094	4210921	49.73	50.10	0.06%
	"South Carolina"	"45"	"2004"	"2004"	"Suicide"	"2"	482	4210921	11.45	11.30	0.01%
	"South Carolina"	"45"	"2004"	"2004"	"Homicide"	"3"	323	4210921	7.67	7.76	0.01%
	"South Carolina"	"45"	"2004"	"2004"	"Undetermined "	"4"	38	4210921	0.90	0.94	0.00%
	"South Carolina"	"45"	"2005"	"2005"	"Unintentional"	"1"	2272	4270150	53.21	53.44	0.07%
	"South Carolina"	"45"	"2005"	"2005"	"Suicide"	"2"	510	4270150	11.94	11.83	0.01%
	"South Carolina"	"45"	"2005"	"2005"	"Homicide"	"3"	337	4270150	7.89	7.92	0.01%
	"South Carolina"	"45"	"2005"	"2005"	"Undetermined "	"4"	40	4270150	0.94	0.88	0.00%
	"South Carolina"	"45"	"2006"	"2006"	"Unintentional"	"1"	2315	4357847	53.12	53.30	0.07%
	"South Carolina"	"45"	"2006"	"2006"	"Suicide"	"2"	524	4357847	12.02	11.80	0.02%
	"South Carolina"	"45"	"2006"	"2006"	"Homicide"	"3"	391	4357847	8.97	8.99	0.01%
	"South Carolina"	"45"	"2006"	"2006"	"Undetermined "	"4"	33	4357847	0.76	0.76	0.00%
	"South Carolina"	"45"	"2007"	"2007"	"Unintentional"	"1"	2364	4444110	53.19	53.18	0.07%
	"South Carolina"	"45"	"2007"	"2007"	"Suicide"	"2"	530	4444110	11.93	11.62	0.02%
	"South Carolina"	"45"	"2007"	"2007"	"Homicide"	"3"	382	4444110	8.60	8.59	0.01%
	"South Carolina"	"45"	"2007"	"2007"	"Undetermined "	"4"	51	4444110	1.15	1.17	0.00%
	"South Carolina"	"45"	"2008"	"2008"	"Unintentional"	"1"	2285	4528996	50.45	50.37	0.07%
	"South Carolina"	"45"	"2008"	"2008"	"Suicide"	"2"	565	4528996	12.48	12.00	0.02%
	"South Carolina"	"45"	"2008"	"2008"	"Homicide"	"3"	354	4528996	7.82	7.86	0.01%
	"South Carolina"	"45"	"2008"	"2008"	"Undetermined "	"4"	50	4528996	1.10	1.09	0.00%
	"South Carolina"	"45"	"2009"	"2009"	"Unintentional"	"1"	2229	4589872	48.56	47.96	0.06%
	"South Carolina"	"45"	"2009"	"2009"	"Suicide"	"2"	619	4589872	13.49	13.03	0.02%
	"South Carolina"	"45"	"2009"	"2009"	"Homicide"	"3"	347	4589872	7.56	7.64	0.01%
	"South Carolina"	"45"	"2009"	"2009"	"Undetermined "	"4"	38	4589872	0.83	0.81	0.00%
	"South Carolina"	"45"	"2010"	"2010"	"Unintentional"	"1"	2274	4625364	49.16	48.86	0.07%
	"South Carolina"	"45"	"2010"	"2010"	"Suicide"	"2"	637	4625364	13.77	13.46	0.02%
	"South Carolina"	"45"	"2010"	"2010"	"Homicide"	"3"	322	4625364	6.96	7.09	0.01%
	"South Carolina"	"45"	"2010"	"2010"	"Undetermined "	"4"	47	4625364	1.02	0.95	0.00%
	"South Carolina"	"45"	"2011"	"2011"	"Unintentional"	"1"	2285	4679230	48.83	48.17	0.07%
	"South Carolina"	"45"	"2011"	"2011"	"Suicide"	"2"	658	4679230	14.06	13.59	0.02%
	"South Carolina"	"45"	"2011"	"2011"	"Homicide"	"3"	355	4679230	7.59	7.82	0.01%
	"South Carolina"	"45"	"2011"	"2011"	"Undetermined "	"4"	36	4679230	0.77	0.75	0.00%
	"South Carolina"	"45"	"2012"	"2012"	"Unintentional"	"1"	2336	4723723	49.45	48.25	0.07%
	"South Carolina"	"45"	"2012"	"2012"	"Suicide"	"2"	673	4723723	14.25	13.69	0.02%
	"South Carolina"	"45"	"2012"	"2012"	"Homicide"	"3"	373	4723723	7.90	8.15	0.01%
	"South Carolina"	"45"	"2012"	"2012"	"Undetermined "	"4"	36	4723723	0.76	0.73	0.00%
	"South Carolina"	"45"	"2013"	"2013"	"Unintentional"	"1"	2287	4774839	47.90	46.63	0.07%
	"South Carolina"	"45"	"2013"	"2013"	"Suicide"	"2"	696	4774839	14.58	13.97	0.02%
	"South Carolina"	"45"	"2013"	"2013"	"Homicide"	"3"	318	4774839	6.66	6.84	0.01%
	"South Carolina"	"45"	"2013"	"2013"	"Undetermined "	"4"	43	4774839	0.90	0.91	0.00%
	"South Carolina"	"45"	"2014"	"2014"	"Unintentional"	"1"	2436	4832482	50.41	48.24	0.07%
	"South Carolina"	"45"	"2014"	"2014"	"Suicide"	"2"	753	4832482	15.58	15.16	0.02%
	"South Carolina"	"45"	"2014"	"2014"	"Homicide"	"3"	363	4832482	7.51	7.63	0.01%
	"South Carolina"	"45"	"2014"	"2014"	"Undetermined "	"4"	50	4832482	1.03	1.04	0.00%
	"South Carolina"	"45"	"2015"	"2015"	"Unintentional"	"1"	2737	4896146	55.90	53.95	0.08%
	"South Carolina"	"45"	"2015"	"2015"	"Suicide"	"2"	742	4896146	15.15	14.83	0.02%
	"South Carolina"	"45"	"2015"	"2015"	"Homicide"	"3"	448	4896146	9.15	9.51	0.01%
	"South Carolina"	"45"	"2015"	"2015"	"Undetermined "	"4"	45	4896146	0.92	0.92	0.00%
	"South Carolina"	"45"	"2016"	"2016"	"Unintentional"	"1"	3012	4961119	60.71	58.89	0.09%
	"South Carolina"	"45"	"2016"	"2016"	"Suicide"	"2"	815	4961119	16.43	15.70	0.02%
	"South Carolina"	"45"	"2016"	"2016"	"Homicide"	"3"	426	4961119	8.59	8.96	0.01%
	"South Carolina"	"45"	"2016"	"2016"	"Undetermined "	"4"	43	4961119	0.87	0.84	0.00%
	"South Carolina"	"45"	"2017"	"2017"	"Unintentional"	"1"	3147	5024369	62.63	60.24	0.09%
	"South Carolina"	"45"	"2017"	"2017"	"Suicide"	"2"	838	5024369	16.68	16.30	0.02%
	"South Carolina"	"45"	"2017"	"2017"	"Homicide"	"3"	444	5024369	8.84	9.26	0.01%
	"South Carolina"	"45"	"2017"	"2017"	"Undetermined "	"4"	40	5024369	0.80	0.81	0.00%
	"South Dakota"	"46"	"1999"	"1999"	"Unintentional"	"1"	351	750412	46.77	44.83	0.01%
	"South Dakota"	"46"	"1999"	"1999"	"Suicide"	"2"	103	750412	13.73	13.70	0.00%
	"South Dakota"	"46"	"1999"	"1999"	"Homicide"	"3"	23	750412	3.06	3.21	0.00%
	"South Dakota"	"46"	"1999"	"1999"	"Undetermined "	"4"	11	750412	Unreliable	Unreliable	0.00%
	"South Dakota"	"46"	"2000"	"2000"	"Unintentional"	"1"	321	754844	42.53	41.16	0.01%
	"South Dakota"	"46"	"2000"	"2000"	"Suicide"	"2"	95	754844	12.59	12.67	0.00%
	"South Dakota"	"46"	"2000"	"2000"	"Homicide"	"3"	14	754844	Unreliable	Unreliable	0.00%
	"South Dakota"	"46"	"2000"	"2000"	"Undetermined "	"4"	Suppressed	754844	Suppressed	Suppressed	Suppressed
	"South Dakota"	"46"	"2001"	"2001"	"Unintentional"	"1"	382	757972	50.40	47.25	0.01%
	"South Dakota"	"46"	"2001"	"2001"	"Suicide"	"2"	105	757972	13.85	13.97	0.00%
	"South Dakota"	"46"	"2001"	"2001"	"Homicide"	"3"	18	757972	Unreliable	Unreliable	0.00%
	"South Dakota"	"46"	"2001"	"2001"	"Undetermined "	"4"	10	757972	Unreliable	Unreliable	0.00%
	"South Dakota"	"46"	"2002"	"2002"	"Unintentional"	"1"	348	760020	45.79	43.53	0.01%
	"South Dakota"	"46"	"2002"	"2002"	"Suicide"	"2"	94	760020	12.37	12.28	0.00%
	"South Dakota"	"46"	"2002"	"2002"	"Homicide"	"3"	22	760020	2.89	3.01	0.00%
	"South Dakota"	"46"	"2002"	"2002"	"Undetermined "	"4"	11	760020	Unreliable	Unreliable	0.00%
	"South Dakota"	"46"	"2003"	"2003"	"Unintentional"	"1"	406	763729	53.16	50.54	0.01%
	"South Dakota"	"46"	"2003"	"2003"	"Suicide"	"2"	102	763729	13.36	13.52	0.00%
	"South Dakota"	"46"	"2003"	"2003"	"Homicide"	"3"	16	763729	Unreliable	Unreliable	0.00%
	"South Dakota"	"46"	"2003"	"2003"	"Undetermined "	"4"	10	763729	Unreliable	Unreliable	0.00%
	"South Dakota"	"46"	"2004"	"2004"	"Unintentional"	"1"	416	770396	54.00	50.86	0.01%
	"South Dakota"	"46"	"2004"	"2004"	"Suicide"	"2"	112	770396	14.54	14.79	0.00%
	"South Dakota"	"46"	"2004"	"2004"	"Homicide"	"3"	24	770396	3.12	3.15	0.00%
	"South Dakota"	"46"	"2004"	"2004"	"Undetermined "	"4"	Suppressed	770396	Suppressed	Suppressed	Suppressed
	"South Dakota"	"46"	"2005"	"2005"	"Unintentional"	"1"	402	775493	51.84	48.69	0.01%
	"South Dakota"	"46"	"2005"	"2005"	"Suicide"	"2"	121	775493	15.60	15.42	0.00%
	"South Dakota"	"46"	"2005"	"2005"	"Homicide"	"3"	22	775493	2.84	2.92	0.00%
	"South Dakota"	"46"	"2005"	"2005"	"Undetermined "	"4"	Suppressed	775493	Suppressed	Suppressed	Suppressed
	"South Dakota"	"46"	"2006"	"2006"	"Unintentional"	"1"	452	783033	57.72	53.42	0.01%
	"South Dakota"	"46"	"2006"	"2006"	"Suicide"	"2"	125	783033	15.96	16.03	0.00%
	"South Dakota"	"46"	"2006"	"2006"	"Homicide"	"3"	21	783033	2.68	2.91	0.00%
	"South Dakota"	"46"	"2006"	"2006"	"Undetermined "	"4"	Suppressed	783033	Suppressed	Suppressed	Suppressed
	"South Dakota"	"46"	"2007"	"2007"	"Unintentional"	"1"	366	791623	46.23	42.47	0.01%
	"South Dakota"	"46"	"2007"	"2007"	"Suicide"	"2"	102	791623	12.88	12.52	0.00%
	"South Dakota"	"46"	"2007"	"2007"	"Homicide"	"3"	15	791623	Unreliable	Unreliable	0.00%
	"South Dakota"	"46"	"2007"	"2007"	"Undetermined "	"4"	Suppressed	791623	Suppressed	Suppressed	Suppressed
	"South Dakota"	"46"	"2008"	"2008"	"Unintentional"	"1"	381	799124	47.68	43.35	0.01%
	"South Dakota"	"46"	"2008"	"2008"	"Suicide"	"2"	124	799124	15.52	15.73	0.00%
	"South Dakota"	"46"	"2008"	"2008"	"Homicide"	"3"	20	799124	2.50	2.54	0.00%
	"South Dakota"	"46"	"2008"	"2008"	"Undetermined "	"4"	14	799124	Unreliable	Unreliable	0.00%
	"South Dakota"	"46"	"2009"	"2009"	"Unintentional"	"1"	349	807067	43.24	40.71	0.01%
	"South Dakota"	"46"	"2009"	"2009"	"Suicide"	"2"	129	807067	15.98	16.34	0.00%
	"South Dakota"	"46"	"2009"	"2009"	"Homicide"	"3"	31	807067	3.84	3.99	0.00%
	"South Dakota"	"46"	"2009"	"2009"	"Undetermined "	"4"	17	807067	Unreliable	Unreliable	0.00%
	"South Dakota"	"46"	"2010"	"2010"	"Unintentional"	"1"	393	814180	48.27	44.49	0.01%
	"South Dakota"	"46"	"2010"	"2010"	"Suicide"	"2"	140	814180	17.20	17.46	0.00%
	"South Dakota"	"46"	"2010"	"2010"	"Homicide"	"3"	17	814180	Unreliable	Unreliable	0.00%
	"South Dakota"	"46"	"2010"	"2010"	"Undetermined "	"4"	19	814180	Unreliable	Unreliable	0.00%
	"South Dakota"	"46"	"2011"	"2011"	"Unintentional"	"1"	411	824082	49.87	45.03	0.01%
	"South Dakota"	"46"	"2011"	"2011"	"Suicide"	"2"	128	824082	15.53	15.66	0.00%
	"South Dakota"	"46"	"2011"	"2011"	"Homicide"	"3"	25	824082	3.03	3.07	0.00%
	"South Dakota"	"46"	"2011"	"2011"	"Undetermined "	"4"	11	824082	Unreliable	Unreliable	0.00%
	"South Dakota"	"46"	"2012"	"2012"	"Unintentional"	"1"	426	833354	51.12	47.42	0.01%
	"South Dakota"	"46"	"2012"	"2012"	"Suicide"	"2"	141	833354	16.92	16.80	0.00%
	"South Dakota"	"46"	"2012"	"2012"	"Homicide"	"3"	20	833354	2.40	2.40	0.00%
	"South Dakota"	"46"	"2012"	"2012"	"Undetermined "	"4"	11	833354	Unreliable	Unreliable	0.00%
	"South Dakota"	"46"	"2013"	"2013"	"Unintentional"	"1"	425	844877	50.30	46.67	0.01%
	"South Dakota"	"46"	"2013"	"2013"	"Suicide"	"2"	147	844877	17.40	18.02	0.00%
	"South Dakota"	"46"	"2013"	"2013"	"Homicide"	"3"	20	844877	2.37	2.50	0.00%
	"South Dakota"	"46"	"2013"	"2013"	"Undetermined "	"4"	Suppressed	844877	Suppressed	Suppressed	Suppressed
	"South Dakota"	"46"	"2014"	"2014"	"Unintentional"	"1"	462	853175	54.15	49.19	0.01%
	"South Dakota"	"46"	"2014"	"2014"	"Suicide"	"2"	141	853175	16.53	17.06	0.00%
	"South Dakota"	"46"	"2014"	"2014"	"Homicide"	"3"	26	853175	3.05	3.10	0.00%
	"South Dakota"	"46"	"2014"	"2014"	"Undetermined "	"4"	10	853175	Unreliable	Unreliable	0.00%
	"South Dakota"	"46"	"2015"	"2015"	"Unintentional"	"1"	469	858469	54.63	49.48	0.01%
	"South Dakota"	"46"	"2015"	"2015"	"Suicide"	"2"	173	858469	20.15	20.44	0.00%
	"South Dakota"	"46"	"2015"	"2015"	"Homicide"	"3"	35	858469	4.08	4.23	0.00%
	"South Dakota"	"46"	"2015"	"2015"	"Undetermined "	"4"	17	858469	Unreliable	Unreliable	0.00%
	"South Dakota"	"46"	"2016"	"2016"	"Unintentional"	"1"	505	865454	58.35	53.41	0.01%
	"South Dakota"	"46"	"2016"	"2016"	"Suicide"	"2"	163	865454	18.83	20.21	0.00%
	"South Dakota"	"46"	"2016"	"2016"	"Homicide"	"3"	38	865454	4.39	4.74	0.00%
	"South Dakota"	"46"	"2016"	"2016"	"Undetermined "	"4"	Suppressed	865454	Suppressed	Suppressed	Suppressed
	"South Dakota"	"46"	"2017"	"2017"	"Unintentional"	"1"	537	869666	61.75	56.10	0.02%
	"South Dakota"	"46"	"2017"	"2017"	"Suicide"	"2"	191	869666	21.96	22.52	0.01%
	"South Dakota"	"46"	"2017"	"2017"	"Homicide"	"3"	34	869666	3.91	4.25	0.00%
	"South Dakota"	"46"	"2017"	"2017"	"Undetermined "	"4"	Suppressed	869666	Suppressed	Suppressed	Suppressed
	"Tennessee"	"47"	"1999"	"1999"	"Unintentional"	"1"	2677	5638706	47.48	47.78	0.08%
	"Tennessee"	"47"	"1999"	"1999"	"Suicide"	"2"	726	5638706	12.88	12.69	0.02%
	"Tennessee"	"47"	"1999"	"1999"	"Homicide"	"3"	423	5638706	7.50	7.37	0.01%
	"Tennessee"	"47"	"1999"	"1999"	"Undetermined "	"4"	77	5638706	1.37	1.37	0.00%
	"Tennessee"	"47"	"2000"	"2000"	"Unintentional"	"1"	2743	5689283	48.21	48.54	0.08%
	"Tennessee"	"47"	"2000"	"2000"	"Suicide"	"2"	730	5689283	12.83	12.72	0.02%
	"Tennessee"	"47"	"2000"	"2000"	"Homicide"	"3"	471	5689283	8.28	8.19	0.01%
	"Tennessee"	"47"	"2000"	"2000"	"Undetermined "	"4"	76	5689283	1.34	1.35	0.00%
	"Tennessee"	"47"	"2001"	"2001"	"Unintentional"	"1"	2709	5750789	47.11	47.27	0.08%
	"Tennessee"	"47"	"2001"	"2001"	"Suicide"	"2"	711	5750789	12.36	12.22	0.02%
	"Tennessee"	"47"	"2001"	"2001"	"Homicide"	"3"	454	5750789	7.89	7.80	0.01%
	"Tennessee"	"47"	"2001"	"2001"	"Undetermined "	"4"	74	5750789	1.29	1.30	0.00%
	"Tennessee"	"47"	"2002"	"2002"	"Unintentional"	"1"	2744	5795918	47.34	47.73	0.08%
	"Tennessee"	"47"	"2002"	"2002"	"Suicide"	"2"	778	5795918	13.42	13.27	0.02%
	"Tennessee"	"47"	"2002"	"2002"	"Homicide"	"3"	467	5795918	8.06	8.01	0.01%
	"Tennessee"	"47"	"2002"	"2002"	"Undetermined "	"4"	91	5795918	1.57	1.55	0.00%
	"Tennessee"	"47"	"2003"	"2003"	"Unintentional"	"1"	3004	5847812	51.37	51.76	0.09%
	"Tennessee"	"47"	"2003"	"2003"	"Suicide"	"2"	762	5847812	13.03	12.85	0.02%
	"Tennessee"	"47"	"2003"	"2003"	"Homicide"	"3"	438	5847812	7.49	7.51	0.01%
	"Tennessee"	"47"	"2003"	"2003"	"Undetermined "	"4"	137	5847812	2.34	2.31	0.00%
	"Tennessee"	"47"	"2004"	"2004"	"Unintentional"	"1"	3156	5910809	53.39	53.55	0.09%
	"Tennessee"	"47"	"2004"	"2004"	"Suicide"	"2"	792	5910809	13.40	13.18	0.02%
	"Tennessee"	"47"	"2004"	"2004"	"Homicide"	"3"	417	5910809	7.05	7.06	0.01%
	"Tennessee"	"47"	"2004"	"2004"	"Undetermined "	"4"	155	5910809	2.62	2.59	0.00%
	"Tennessee"	"47"	"2005"	"2005"	"Unintentional"	"1"	3147	5991057	52.53	52.60	0.09%
	"Tennessee"	"47"	"2005"	"2005"	"Suicide"	"2"	856	5991057	14.29	14.00	0.02%
	"Tennessee"	"47"	"2005"	"2005"	"Homicide"	"3"	495	5991057	8.26	8.30	0.01%
	"Tennessee"	"47"	"2005"	"2005"	"Undetermined "	"4"	174	5991057	2.90	2.89	0.01%
	"Tennessee"	"47"	"2006"	"2006"	"Unintentional"	"1"	3307	6088766	54.31	54.25	0.10%
	"Tennessee"	"47"	"2006"	"2006"	"Suicide"	"2"	874	6088766	14.35	14.12	0.03%
	"Tennessee"	"47"	"2006"	"2006"	"Homicide"	"3"	486	6088766	7.98	7.98	0.01%
	"Tennessee"	"47"	"2006"	"2006"	"Undetermined "	"4"	182	6088766	2.99	2.94	0.01%
	"Tennessee"	"47"	"2007"	"2007"	"Unintentional"	"1"	3257	6175727	52.74	52.44	0.09%
	"Tennessee"	"47"	"2007"	"2007"	"Suicide"	"2"	844	6175727	13.67	13.35	0.02%
	"Tennessee"	"47"	"2007"	"2007"	"Homicide"	"3"	475	6175727	7.69	7.77	0.01%
	"Tennessee"	"47"	"2007"	"2007"	"Undetermined "	"4"	163	6175727	2.64	2.61	0.00%
	"Tennessee"	"47"	"2008"	"2008"	"Unintentional"	"1"	3250	6247411	52.02	51.46	0.09%
	"Tennessee"	"47"	"2008"	"2008"	"Suicide"	"2"	973	6247411	15.57	15.10	0.03%
	"Tennessee"	"47"	"2008"	"2008"	"Homicide"	"3"	479	6247411	7.67	7.80	0.01%
	"Tennessee"	"47"	"2008"	"2008"	"Undetermined "	"4"	157	6247411	2.51	2.49	0.00%
	"Tennessee"	"47"	"2009"	"2009"	"Unintentional"	"1"	3231	6306019	51.24	50.62	0.09%
	"Tennessee"	"47"	"2009"	"2009"	"Suicide"	"2"	947	6306019	15.02	14.61	0.03%
	"Tennessee"	"47"	"2009"	"2009"	"Homicide"	"3"	496	6306019	7.87	7.98	0.01%
	"Tennessee"	"47"	"2009"	"2009"	"Undetermined "	"4"	122	6306019	1.93	1.88	0.00%
	"Tennessee"	"47"	"2010"	"2010"	"Unintentional"	"1"	3539	6346105	55.77	54.90	0.10%
	"Tennessee"	"47"	"2010"	"2010"	"Suicide"	"2"	943	6346105	14.86	14.59	0.03%
	"Tennessee"	"47"	"2010"	"2010"	"Homicide"	"3"	410	6346105	6.46	6.52	0.01%
	"Tennessee"	"47"	"2010"	"2010"	"Undetermined "	"4"	115	6346105	1.81	1.80	0.00%
	"Tennessee"	"47"	"2011"	"2011"	"Unintentional"	"1"	3485	6403353	54.42	53.33	0.10%
	"Tennessee"	"47"	"2011"	"2011"	"Suicide"	"2"	955	6403353	14.91	14.37	0.03%
	"Tennessee"	"47"	"2011"	"2011"	"Homicide"	"3"	444	6403353	6.93	7.06	0.01%
	"Tennessee"	"47"	"2011"	"2011"	"Undetermined "	"4"	100	6403353	1.56	1.57	0.00%
	"Tennessee"	"47"	"2012"	"2012"	"Unintentional"	"1"	3513	6456243	54.41	53.05	0.10%
	"Tennessee"	"47"	"2012"	"2012"	"Suicide"	"2"	978	6456243	15.15	14.62	0.03%
	"Tennessee"	"47"	"2012"	"2012"	"Homicide"	"3"	471	6456243	7.30	7.42	0.01%
	"Tennessee"	"47"	"2012"	"2012"	"Undetermined "	"4"	124	6456243	1.92	1.87	0.00%
	"Tennessee"	"47"	"2013"	"2013"	"Unintentional"	"1"	3540	6495978	54.50	52.73	0.10%
